tourney_date,tourney_name,surface,best_of,round,winner_name,loser_name,elo_winner,elo_loser,comp_win_prob,elo_win_prob
2010-01-04,Auckland,Hard,3,R32,Flavia Pennetta,Jill Craybas,1500.0,1500.0,0.5,0.5
2010-01-04,Auckland,Hard,3,R32,Sania Mirza,Stefanie Voegele,1500.0,1500.0,0.5,0.5
2010-01-04,Auckland,Hard,3,F,Yanina Wickmayer,Flavia Pennetta,1500.0,1516.0,0.3948,0.477
2010-01-04,Auckland,Hard,3,SF,Yanina Wickmayer,Shahar Peer,1516.7,1500.0,0.5957,0.5241
2010-01-04,Auckland,Hard,3,SF,Flavia Pennetta,Francesca Schiavone,1499.3,1500.0,0.5878,0.4989
2010-01-04,Auckland,Hard,3,QF,Shahar Peer,Maria Kirilenko,1484.8,1500.0,0.5518,0.4781
2010-01-04,Auckland,Hard,3,QF,Yanina Wickmayer,Kimiko Date Krumm,1532.0,1500.0,0.6108,0.5459
2010-01-04,Auckland,Hard,3,QF,Francesca Schiavone,Alize Cornet,1484.0,1500.0,0.5639,0.4769
2010-01-04,Auckland,Hard,3,QF,Flavia Pennetta,Dominika Cibulkova,1515.3,1500.0,0.6033,0.522
2010-01-04,Auckland,Hard,3,R16,Maria Kirilenko,Kaia Kanepi,1483.3,1500.0,0.5242,0.476
2010-01-04,Auckland,Hard,3,R16,Yanina Wickmayer,Raluca Olaru,1546.5,1500.0,0.6258,0.5665
2010-01-04,Auckland,Hard,3,R16,Kimiko Date Krumm,Virginie Razzano,1485.5,1500.0,0.5162,0.4791
2010-01-04,Auckland,Hard,3,R16,Alize Cornet,Elena Vesnina,1483.3,1500.0,0.5346,0.4759
2010-01-04,Auckland,Hard,3,R16,Dominika Cibulkova,Aravane Rezai,1484.7,1500.0,0.5537,0.478
2010-01-04,Brisbane,Hard,3,R16,Andrea Petkovic,Vania King,1500.0,1500.0,0.5,0.5
2010-01-04,Auckland,Hard,3,R16,Flavia Pennetta,Carla Suarez Navarro,1530.6,1500.0,0.62,0.5439
2010-01-04,Auckland,Hard,3,R32,Maria Kirilenko,Tatjana Maria,1500.1,1500.0,0.5401,0.5001
2010-01-04,Auckland,Hard,3,R32,Kaia Kanepi,Na Li,1483.2,1500.0,0.5268,0.4759
2010-01-04,Auckland,Hard,3,R32,Aravane Rezai,Julie Coin,1483.3,1500.0,0.5579,0.476
2010-01-04,Auckland,Hard,3,R32,Francesca Schiavone,Stephanie Cohen Aloro,1500.7,1500.0,0.5794,0.501
2010-01-04,Auckland,Hard,3,R32,Alize Cornet,Marina Erakovic,1500.0,1500.0,0.551,0.5
2010-01-04,Auckland,Hard,3,R32,Elena Vesnina,Alberta Brianti,1483.2,1500.0,0.5553,0.4759
2010-01-04,Auckland,Hard,3,R32,Virginie Razzano,Monica Niculescu,1483.3,1500.0,0.5623,0.476
2010-01-04,Auckland,Hard,3,R32,Dominika Cibulkova,Alexandra Dulgheru,1501.4,1500.0,0.5692,0.502
2010-01-04,Auckland,Hard,3,R32,Raluca Olaru,Elena Baltacha,1486.1,1500.0,0.5175,0.48
2010-01-04,Auckland,Hard,3,R32,Yanina Wickmayer,Julia Goerges,1560.4,1500.0,0.6387,0.586
2010-01-04,Auckland,Hard,3,R32,Magdalena Rybarikova,Anabel Medina Garrigues,1500.0,1500.0,0.5,0.5
2010-01-04,Auckland,Hard,3,R32,Shahar Peer,Polona Hercog,1501.5,1500.0,0.5676,0.5021
2010-01-04,Auckland,Hard,3,R32,Kimiko Date Krumm,Anna Chakvetadze,1502.1,1500.0,0.5322,0.5031
2010-01-04,Auckland,Hard,3,R16,Shahar Peer,Magdalena Rybarikova,1517.4,1516.0,0.5138,0.502
2010-01-04,Brisbane,Hard,3,F,Kim Clijsters,Justine Henin,1500.0,1500.0,0.5,0.5
2010-01-04,Auckland,Hard,3,R16,Francesca Schiavone,Sania Mirza,1516.7,1516.0,0.5483,0.501
2010-01-04,Auckland,Hard,3,R32,Carla Suarez Navarro,Edina Gallovits Hall,1485.4,1500.0,0.55,0.479
2010-01-04,Brisbane,Hard,3,SF,Justine Henin,Ana Ivanovic,1484.0,1500.0,0.4775,0.477
2010-01-04,Brisbane,Hard,3,QF,Justine Henin,Melinda Czink,1500.7,1500.0,0.4932,0.5011
2010-01-04,Brisbane,Hard,3,QF,Ana Ivanovic,Anastasia Pavlyuchenkova,1483.3,1500.0,0.5575,0.4759
2010-01-04,Brisbane,Hard,3,QF,Andrea Petkovic,Daniela Hantuchova,1516.0,1500.0,0.563,0.523
2010-01-04,Brisbane,Hard,3,QF,Kim Clijsters,Lucie Safarova,1516.0,1500.0,0.594,0.523
2010-01-04,Brisbane,Hard,3,R16,Justine Henin,Sesil Karatantcheva,1516.7,1500.0,0.5097,0.524
2010-01-04,Brisbane,Hard,3,R16,Melinda Czink,Barbora Strycova,1484.0,1500.0,0.5445,0.477
2010-01-04,Brisbane,Hard,3,R16,Ana Ivanovic,Timea Bacsinszky,1500.0,1500.0,0.5744,0.5
2010-01-04,Brisbane,Hard,3,R16,Anastasia Pavlyuchenkova,Roberta Vinci,1483.2,1500.0,0.5428,0.4759
2010-01-04,Brisbane,Hard,3,R16,Daniela Hantuchova,Agnes Szavay,1484.7,1500.0,0.5572,0.478
2010-01-04,Brisbane,Hard,3,R16,Lucie Safarova,Aleksandra Wozniak,1484.7,1500.0,0.5434,0.478
2010-01-04,Brisbane,Hard,3,R16,Kim Clijsters,Alicia Molik,1531.3,1500.0,0.61,0.5449
2010-01-04,Brisbane,Hard,3,R32,Justine Henin,Nadia Petrova,1531.9,1500.0,0.5239,0.5458
2010-01-04,Brisbane,Hard,3,R32,Sesil Karatantcheva,Casey Dellacqua,1484.8,1500.0,0.471,0.4781
2010-01-04,Brisbane,Hard,3,SF,Kim Clijsters,Andrea Petkovic,1545.8,1531.3,0.5589,0.5209
2010-01-04,Brisbane,Hard,3,R32,Melinda Czink,Lucie Hradecka,1500.8,1500.0,0.5621,0.5011
2010-01-04,Brisbane,Hard,3,R32,Barbora Strycova,Olga Govortsova,1483.3,1500.0,0.5158,0.4759
2010-01-04,Brisbane,Hard,3,R32,Alicia Molik,Kate Makarova,1485.4,1500.0,0.4395,0.4791
2010-01-04,Brisbane,Hard,3,R32,Lucie Safarova,Anna Lena Groenefeld,1501.4,1500.0,0.5596,0.5021
2010-01-04,Brisbane,Hard,3,R32,Aleksandra Wozniak,Galina Voskoboeva,1483.3,1500.0,0.5468,0.476
2010-01-04,Brisbane,Hard,3,R32,Daniela Hantuchova,Ekaterina Ivanova,1501.4,1500.0,0.5736,0.5021
2010-01-04,Brisbane,Hard,3,R32,Agnes Szavay,Shuai Peng,1483.3,1500.0,0.5424,0.476
2010-01-04,Brisbane,Hard,3,R32,Kim Clijsters,Tathiana Garbin,1561.2,1500.0,0.641,0.5871
2010-01-04,Brisbane,Hard,3,R32,Andrea Petkovic,Iveta Benesova,1515.9,1500.0,0.5638,0.5229
2010-01-04,Brisbane,Hard,3,R32,Anastasia Pavlyuchenkova,Alisa Kleybanova,1500.0,1500.0,0.5588,0.5
2010-01-04,Brisbane,Hard,3,R32,Roberta Vinci,Sara Errani,1483.2,1500.0,0.5232,0.4759
2010-01-04,Brisbane,Hard,3,R32,Timea Bacsinszky,Alla Kudryavtseva,1484.0,1500.0,0.5332,0.477
2010-01-04,Brisbane,Hard,3,R32,Ana Ivanovic,Jelena Dokic,1516.0,1500.0,0.5897,0.5231
2010-01-04,Brisbane,Hard,3,R32,Vania King,Sybille Bammer,1484.0,1500.0,0.5064,0.477
2010-01-11,Hobart,Hard,3,R16,Alona Bondarenko,Alize Cornet,1500.0,1516.0,0.4264,0.4769
2010-01-11,Hobart,Hard,3,R16,Gisela Dulko,Tamira Paszek,1500.0,1500.0,0.5,0.5
2010-01-11,Sydney,Hard,3,QF,Elena Dementieva,Dinara Safina,1500.0,1500.0,0.5,0.5
2010-01-11,Sydney,Hard,3,R32,Aravane Rezai,Anna Lena Groenefeld,1500.1,1484.1,0.5633,0.523
2010-01-11,Hobart,Hard,3,R32,Jelena Dokic,Elena Baltacha,1484.7,1483.4,0.5273,0.502
2010-01-11,Sydney,Hard,3,QF,Victoria Azarenka,Dominika Cibulkova,1500.0,1517.3,0.4085,0.4751
2010-01-11,Sydney,Hard,3,R32,Agnes Szavay,Jelena Jankovic,1500.1,1500.0,0.5661,0.5001
2010-01-11,Sydney,Hard,3,QF,Aravane Rezai,Flavia Pennetta,1515.3,1545.2,0.4308,0.4571
2010-01-11,Sydney,Hard,3,R32,Flavia Pennetta,Samantha Stosur,1527.8,1500.0,0.6177,0.5399
2010-01-11,Hobart,Hard,3,R32,Carla Suarez Navarro,Yaroslava Shvedova,1502.1,1500.0,0.5732,0.503
2010-01-11,Hobart,Hard,3,R16,Jie Zheng,Shuai Peng,1500.0,1483.2,0.4544,0.5241
2010-01-11,Hobart,Hard,3,R16,Anabel Medina Garrigues,Alla Kudryavtseva,1484.0,1483.3,0.5629,0.5011
2010-01-11,Hobart,Hard,3,R16,Kirsten Flipkens,Aleksandra Wozniak,1500.0,1500.1,0.4293,0.4999
2010-01-11,Sydney,Hard,3,SF,Elena Dementieva,Victoria Azarenka,1516.0,1516.8,0.5117,0.4989
2010-01-11,Hobart,Hard,3,R16,Carla Suarez Navarro,Alicia Molik,1518.0,1502.1,0.6037,0.5228
2010-01-11,Hobart,Hard,3,R16,Shahar Peer,Jelena Dokic,1533.3,1500.7,0.5643,0.5469
2010-01-11,Hobart,Hard,3,R32,Shahar Peer,Olivia Rogowska,1547.8,1500.0,0.6145,0.5684
2010-01-11,Hobart,Hard,3,QF,Alona Bondarenko,Jie Zheng,1516.7,1515.2,0.5035,0.5022
2010-01-11,Hobart,Hard,3,QF,Anabel Medina Garrigues,Gisela Dulko,1500.0,1516.0,0.4952,0.4769
2010-01-11,Sydney,Hard,3,F,Elena Dementieva,Serena Williams,1532.0,1500.0,0.6341,0.546
2010-01-11,Hobart,Hard,3,F,Alona Bondarenko,Shahar Peer,1532.7,1561.6,0.465,0.4584
2010-01-11,Sydney,Hard,3,SF,Serena Williams,Aravane Rezai,1485.5,1532.7,0.5409,0.4324
2010-01-11,Hobart,Hard,3,SF,Alona Bondarenko,Anabel Medina Garrigues,1550.0,1516.7,0.5222,0.5478
2010-01-11,Hobart,Hard,3,QF,Shahar Peer,Carla Suarez Navarro,1544.3,1533.3,0.5163,0.5159
2010-01-11,Hobart,Hard,3,QF,Sara Errani,Kirsten Flipkens,1483.2,1516.0,0.5094,0.453
2010-01-11,Hobart,Hard,3,SF,Shahar Peer,Sara Errani,1559.8,1500.7,0.582,0.5842
2010-01-11,Sydney,Hard,3,R32,Victoria Azarenka,Sabine Lisicki,1500.8,1500.0,0.5988,0.5011
2010-01-11,Hobart,Hard,3,R16,Sara Errani,Kateryna Bondarenko,1487.4,1500.0,0.5353,0.4819
2010-01-11,Sydney,Hard,3,R32,Kimiko Date Krumm,Nadia Petrova,1518.0,1485.5,0.4719,0.5467
2010-01-11,Sydney,Hard,3,R32,Dominika Cibulkova,Timea Bacsinszky,1500.5,1500.7,0.5178,0.4997
2010-01-11,Hobart,Hard,3,R32,Tamira Paszek,Roberta Vinci,1484.0,1500.0,0.4029,0.477
2010-01-11,Hobart,Hard,3,R32,Sara Errani,Melanie Oudin,1504.0,1500.0,0.5509,0.5058
2010-01-11,Hobart,Hard,3,R32,Kirsten Flipkens,Sophie Ferguson,1498.5,1500.0,0.5208,0.4978
2010-01-11,Hobart,Hard,3,R32,Aleksandra Wozniak,Magdalena Rybarikova,1484.1,1500.1,0.4856,0.477
2010-01-11,Hobart,Hard,3,R32,Jie Zheng,Kaia Kanepi,1499.3,1500.0,0.5143,0.499
2010-01-11,Hobart,Hard,3,R32,Shuai Peng,Sorana Cirstea,1468.0,1500.0,0.5222,0.4541
2010-01-11,Hobart,Hard,3,R32,Alize Cornet,Alexandra Dulgheru,1499.3,1484.1,0.5131,0.5219
2010-01-11,Hobart,Hard,3,R32,Alona Bondarenko,Sybille Bammer,1564.5,1483.3,0.5918,0.6148
2010-01-11,Hobart,Hard,3,R32,Alla Kudryavtseva,Kate Makarova,1467.3,1483.3,0.4456,0.4769
2010-01-11,Sydney,Hard,3,R32,Svetlana Kuznetsova,Alisa Kleybanova,1500.0,1484.0,0.4387,0.523
2010-01-11,Hobart,Hard,3,R32,Anabel Medina Garrigues,Iveta Benesova,1502.2,1484.7,0.5219,0.5252
2010-01-11,Sydney,Hard,3,R32,Vera Dushevina,Casey Dellacqua,1500.0,1483.3,0.6471,0.524
2010-01-11,Sydney,Hard,3,R32,Maria Jose Martinez Sanchez,Varvara Lepchenko,1500.0,1500.0,0.5,0.5
2010-01-11,Hobart,Hard,3,R32,Gisela Dulko,Melinda Czink,1499.3,1516.7,0.4765,0.4749
2010-01-11,Hobart,Hard,3,R32,Kateryna Bondarenko,Lucie Safarova,1483.4,1517.4,0.4708,0.4513
2010-01-11,Sydney,Hard,3,R32,Elena Vesnina,Vera Zvonareva,1500.0,1500.0,0.5818,0.5
2010-01-11,Hobart,Hard,3,R32,Alicia Molik,Sania Mirza,1486.8,1500.0,0.4043,0.481
2010-01-11,Sydney,Hard,3,R32,Elena Dementieva,Francesca Schiavone,1546.6,1532.6,0.5599,0.52
2010-01-11,Sydney,Hard,3,R32,Daniela Hantuchova,Virginie Razzano,1517.4,1500.1,0.5075,0.5248
2010-01-11,Sydney,Hard,3,R32,Agnieszka Radwanska,Jill Craybas,1500.0,1484.0,0.4838,0.523
2010-01-11,Sydney,Hard,3,R16,Serena Williams,Maria Jose Martinez Sanchez,1503.6,1516.0,0.5776,0.4822
2010-01-11,Sydney,Hard,3,R32,Na Li,Caroline Wozniacki,1483.2,1500.0,0.5731,0.4759
2010-01-11,Sydney,Hard,3,R16,Flavia Pennetta,Na Li,1542.5,1500.0,0.5577,0.5609
2010-01-11,Sydney,Hard,3,R16,Vera Dushevina,Elena Vesnina,1515.2,1516.0,0.4827,0.4989
2010-01-11,Sydney,Hard,3,R16,Victoria Azarenka,Kimiko Date Krumm,1516.7,1532.5,0.5709,0.4773
2010-01-11,Sydney,Hard,3,R16,Dominika Cibulkova,Svetlana Kuznetsova,1516.6,1515.3,0.4262,0.5019
2010-01-11,Sydney,Hard,3,R16,Elena Dementieva,Daniela Hantuchova,1561.9,1532.6,0.5906,0.5421
2010-01-11,Sydney,Hard,3,R16,Dinara Safina,Agnieszka Radwanska,1484.0,1515.3,0.519,0.4551
2010-01-11,Sydney,Hard,3,QF,Serena Williams,Vera Dushevina,1520.2,1531.3,0.588,0.4841
2010-01-11,Sydney,Hard,3,R16,Aravane Rezai,Agnes Szavay,1514.5,1516.1,0.5168,0.4978
2010-01-18,Australian Open,Hard,3,R32,Alona Bondarenko,Jelena Jankovic,1576.8,1484.0,0.5307,0.6305
2010-01-18,Australian Open,Hard,3,R128,Agnes Szavay,Stephanie Dubois,1500.0,1500.0,0.5657,0.5
2010-01-18,Australian Open,Hard,3,R64,Jelena Jankovic,Katie Obrien,1472.2,1500.0,0.5681,0.46
2010-01-18,Australian Open,Hard,3,R32,Nadia Petrova,Kim Clijsters,1471.0,1574.4,0.3985,0.3554
2010-01-18,Australian Open,Hard,3,R32,Svetlana Kuznetsova,Angelique Kerber,1499.3,1500.0,0.6138,0.499
2010-01-18,Australian Open,Hard,3,R32,Jie Zheng,Marion Bartoli,1515.3,1500.0,0.5831,0.522
2010-01-18,Australian Open,Hard,3,R128,Kate Makarova,Virginie Razzano,1466.6,1484.9,0.4331,0.4737
2010-01-18,Australian Open,Hard,3,R32,Dinara Safina,Elena Baltacha,1501.4,1467.4,0.6428,0.5488
2010-01-18,Australian Open,Hard,3,R16,Serena Williams,Samantha Stosur,1536.7,1485.3,0.6212,0.5735
2010-01-18,Australian Open,Hard,3,R16,Victoria Azarenka,Vera Zvonareva,1533.5,1484.0,0.5587,0.5707
2010-01-18,Australian Open,Hard,3,R16,Na Li,Caroline Wozniacki,1485.9,1483.2,0.4569,0.5039
2010-01-18,Australian Open,Hard,3,R16,Venus Williams,Francesca Schiavone,1500.0,1517.3,0.3964,0.4752
2010-01-18,Australian Open,Hard,3,R32,Maria Kirilenko,Roberta Vinci,1516.1,1483.3,0.5326,0.5471
2010-01-18,Australian Open,Hard,3,R64,Sara Errani,Kate Makarova,1519.8,1483.4,0.5491,0.5522
2010-01-18,Australian Open,Hard,3,R128,Alisa Kleybanova,Jelena Dokic,1468.7,1486.2,0.5132,0.4749
2010-01-18,Australian Open,Hard,3,R128,Sofia Arvidsson,Jarmila Gajdosova,1500.0,1500.0,0.5,0.5
2010-01-18,Australian Open,Hard,3,R128,Na Li,Marina Erakovic,1501.8,1484.0,0.6221,0.5256
2010-01-18,Australian Open,Hard,3,R128,Agnieszka Radwanska,Tatjana Maria,1497.8,1484.0,0.5917,0.5199
2010-01-18,Australian Open,Hard,3,R128,Alla Kudryavtseva,Melanie Oudin,1484.0,1484.2,0.4593,0.4998
2010-01-18,Australian Open,Hard,3,R128,Julie Coin,Alicia Molik,1483.2,1503.4,0.5426,0.4709
2010-01-18,Australian Open,Hard,3,R128,Francesca Schiavone,Alize Cornet,1500.5,1514.6,0.524,0.4797
2010-01-18,Australian Open,Hard,3,R128,Karolina Sprem,Anabel Medina Garrigues,1500.0,1517.4,0.4065,0.4749
2010-01-18,Australian Open,Hard,3,R128,Casey Dellacqua,Anastasia Yakimova,1468.1,1500.0,0.3378,0.4542
2010-01-18,Australian Open,Hard,3,R128,Sybille Bammer,Arantxa Parra Santonja,1470.9,1500.0,0.524,0.4583
2010-01-18,Australian Open,Hard,3,R128,Venus Williams,Lucie Safarova,1516.8,1499.8,0.5827,0.5244
2010-01-18,Australian Open,Hard,3,R128,Elena Dementieva,Vera Dushevina,1576.6,1514.8,0.6356,0.588
2010-01-18,Australian Open,Hard,3,R128,Justine Henin,Kirsten Flipkens,1546.5,1514.6,0.5016,0.5458
2010-01-18,Australian Open,Hard,3,R128,Sorana Cirstea,Olivia Rogowska,1482.5,1486.2,0.5714,0.4947
2010-01-18,Australian Open,Hard,3,R16,Justine Henin,Yanina Wickmayer,1561.0,1573.6,0.3949,0.4819
2010-01-18,Australian Open,Hard,3,R128,Tsvetana Pironkova,Galina Voskoboeva,1500.0,1483.2,0.5022,0.5241
2010-01-18,Australian Open,Hard,3,R16,Nadia Petrova,Svetlana Kuznetsova,1491.6,1515.4,0.4184,0.4659
2010-01-18,Australian Open,Hard,3,QF,Na Li,Venus Williams,1517.0,1532.0,0.4403,0.4784
2010-01-18,Australian Open,Hard,3,R16,Maria Kirilenko,Dinara Safina,1530.6,1515.9,0.4136,0.5211
2010-01-18,Australian Open,Hard,3,QF,Justine Henin,Nadia Petrova,1577.6,1508.7,0.4851,0.5979
2010-01-18,Australian Open,Hard,3,QF,Jie Zheng,Maria Kirilenko,1530.6,1545.9,0.5083,0.4781
2010-01-18,Australian Open,Hard,3,SF,Serena Williams,Na Li,1550.4,1533.7,0.6024,0.524
2010-01-18,Australian Open,Hard,3,SF,Justine Henin,Jie Zheng,1590.5,1547.3,0.4766,0.5617
2010-01-18,Australian Open,Hard,3,F,Serena Williams,Justine Henin,1565.6,1604.5,0.588,0.4443
2010-01-18,Australian Open,Hard,3,R64,Jie Zheng,Maria Jose Martinez Sanchez,1533.3,1499.4,0.5078,0.5486
2010-01-18,Australian Open,Hard,3,R64,Alona Bondarenko,Polona Hercog,1588.6,1484.1,0.6356,0.6461
2010-01-18,Australian Open,Hard,3,R64,Elena Baltacha,Kateryna Bondarenko,1453.0,1501.0,0.3907,0.4314
2010-01-18,Australian Open,Hard,3,R32,Na Li,Daniela Hantuchova,1518.5,1517.9,0.5085,0.5008
2010-01-18,Australian Open,Hard,3,R32,Caroline Wozniacki,Shahar Peer,1467.4,1573.1,0.4633,0.3523
2010-01-18,Australian Open,Hard,3,R32,Victoria Azarenka,Tathiana Garbin,1547.2,1486.8,0.6327,0.5861
2010-01-18,Australian Open,Hard,3,R32,Vera Zvonareva,Gisela Dulko,1470.3,1516.1,0.4995,0.4345
2010-01-18,Australian Open,Hard,3,R32,Samantha Stosur,Alberta Brianti,1471.6,1483.2,0.5571,0.4833
2010-01-18,Australian Open,Hard,3,R16,Jie Zheng,Alona Bondarenko,1547.7,1599.9,0.4325,0.4254
2010-01-18,Australian Open,Hard,3,R32,Serena Williams,Carla Suarez Navarro,1583.4,1517.8,0.6602,0.5933
2010-01-18,Australian Open,Hard,3,R64,Roberta Vinci,Vania King,1468.8,1500.7,0.4799,0.4541
2010-01-18,Australian Open,Hard,3,R64,Maria Kirilenko,Yvonne Meusburger,1529.2,1500.0,0.5706,0.5419
2010-01-18,Australian Open,Hard,3,R64,Yanina Wickmayer,Flavia Pennetta,1557.0,1556.6,0.4835,0.5006
2010-01-18,Australian Open,Hard,3,R64,Kim Clijsters,Tamarine Tanasugarn,1553.7,1500.0,0.6381,0.5767
2010-01-18,Australian Open,Hard,3,R64,Nadia Petrova,Kaia Kanepi,1495.8,1484.0,0.5501,0.517
2010-01-18,Australian Open,Hard,3,R64,Angelique Kerber,Aravane Rezai,1484.0,1530.6,0.3707,0.4333
2010-01-18,Australian Open,Hard,3,R64,Svetlana Kuznetsova,Anastasia Pavlyuchenkova,1498.3,1516.0,0.5564,0.4745
2010-01-18,Australian Open,Hard,3,R64,Marion Bartoli,Sandra Zahlavova,1484.7,1500.0,0.5765,0.478
2010-01-18,Australian Open,Hard,3,R32,Francesca Schiavone,Agnieszka Radwanska,1517.1,1513.2,0.4791,0.5057
2010-01-18,Australian Open,Hard,3,R32,Venus Williams,Casey Dellacqua,1515.3,1485.5,0.6642,0.5428
2010-01-18,Australian Open,Hard,3,R32,Justine Henin,Alisa Kleybanova,1586.7,1485.5,0.519,0.6416
2010-01-18,Australian Open,Hard,3,R32,Yanina Wickmayer,Sara Errani,1573.0,1534.2,0.5849,0.5557
2010-01-18,Australian Open,Hard,3,QF,Serena Williams,Victoria Azarenka,1596.4,1560.4,0.5909,0.5516
2010-01-18,Australian Open,Hard,3,R64,Dinara Safina,Barbora Strycova,1500.6,1500.0,0.5984,0.5007
2010-01-18,Australian Open,Hard,3,R128,Sara Errani,Klara Koukalova,1519.9,1500.0,0.5688,0.5287
2010-01-18,Australian Open,Hard,3,R64,Victoria Azarenka,Stefanie Voegele,1546.1,1484.0,0.643,0.5884
2010-01-18,Australian Open,Hard,3,R128,Daniela Hantuchova,Viktoria Kutuzova,1502.0,1500.0,0.5732,0.5028
2010-01-18,Australian Open,Hard,3,R64,Daniela Hantuchova,Sofia Arvidsson,1517.9,1516.0,0.5858,0.5027
2010-01-18,Australian Open,Hard,3,R64,Na Li,Agnes Szavay,1534.4,1516.0,0.5502,0.5265
2010-01-18,Australian Open,Hard,3,R64,Agnieszka Radwanska,Alla Kudryavtseva,1497.4,1500.0,0.5852,0.4962
2010-01-18,Australian Open,Hard,3,R64,Francesca Schiavone,Julie Coin,1533.0,1500.2,0.5966,0.5471
2010-01-18,Australian Open,Hard,3,R64,Casey Dellacqua,Karolina Sprem,1470.9,1516.8,0.3216,0.4343
2010-01-18,Australian Open,Hard,3,R64,Venus Williams,Sybille Bammer,1530.0,1488.3,0.6277,0.5597
2010-01-18,Australian Open,Hard,3,R128,Kaia Kanepi,Yung Jan Chan,1468.5,1500.0,0.5125,0.4548
2010-01-18,Australian Open,Hard,3,R128,Barbora Strycova,Regina Kulikova,1484.1,1500.0,0.5146,0.4771
2010-01-18,Australian Open,Hard,3,R64,Gisela Dulko,Ana Ivanovic,1498.0,1531.3,0.444,0.4522
2010-01-18,Australian Open,Hard,3,R64,Justine Henin,Elena Dementieva,1598.2,1589.8,0.4027,0.5121
2010-01-18,Australian Open,Hard,3,R128,Maria Jose Martinez Sanchez,Evgeniya Rodina,1485.0,1500.0,0.5576,0.4784
2010-01-18,Australian Open,Hard,3,R128,Nadia Petrova,Edina Gallovits Hall,1511.3,1483.3,0.6005,0.5401
2010-01-18,Australian Open,Hard,3,R128,Kateryna Bondarenko,Raluca Olaru,1482.8,1502.8,0.516,0.4713
2010-01-18,Australian Open,Hard,3,R64,Shahar Peer,Tsvetana Pironkova,1552.4,1515.2,0.6079,0.5533
2010-01-18,Australian Open,Hard,3,R128,Aravane Rezai,Sania Mirza,1512.5,1483.4,0.5605,0.5417
2010-01-18,Australian Open,Hard,3,R128,Anastasia Pavlyuchenkova,Anastasija Sevastova,1499.2,1500.0,0.5577,0.4988
2010-01-18,Australian Open,Hard,3,R128,Svetlana Kuznetsova,Anastasia Rodionova,1515.1,1500.0,0.6212,0.5217
2010-01-18,Australian Open,Hard,3,R128,Jelena Jankovic,Monica Niculescu,1489.5,1483.2,0.5974,0.509
2010-01-18,Australian Open,Hard,3,R128,Polona Hercog,Yuliana Fedak,1472.7,1500.0,0.5063,0.4609
2010-01-18,Australian Open,Hard,3,R128,Alona Bondarenko,Kathrin Woerle,1581.6,1500.0,0.6455,0.6153
2010-01-18,Australian Open,Hard,3,R128,Katie Obrien,Patricia Mayr Achleitner,1482.7,1500.0,0.4992,0.4752
2010-01-18,Australian Open,Hard,3,R128,Jie Zheng,Shuai Peng,1566.1,1485.5,0.5828,0.614
2010-01-18,Australian Open,Hard,3,R128,Sandra Zahlavova,Coco Vandeweghe,1483.3,1500.0,0.4929,0.476
2010-01-18,Australian Open,Hard,3,R128,Marion Bartoli,Rossana De Los Rios,1501.4,1500.0,0.5932,0.502
2010-01-18,Australian Open,Hard,3,R128,Yanina Wickmayer,Alexandra Dulgheru,1587.2,1468.8,0.6556,0.6642
2010-01-18,Australian Open,Hard,3,R128,Yvonne Meusburger,Timea Bacsinszky,1485.3,1484.7,0.4381,0.5009
2010-01-18,Australian Open,Hard,3,R128,Roberta Vinci,Anna Lena Groenefeld,1486.2,1468.8,0.5162,0.5251
2010-01-18,Australian Open,Hard,3,R128,Vania King,Dominika Cibulkova,1483.3,1532.5,0.3908,0.4296
2010-01-18,Australian Open,Hard,3,R128,Angelique Kerber,Olga Govortsova,1502.1,1483.2,0.4578,0.5271
2010-01-18,Australian Open,Hard,3,R64,Caroline Wozniacki,Julia Goerges,1488.1,1486.8,0.5938,0.5019
2010-01-18,Australian Open,Hard,3,R128,Maria Kirilenko,Maria Sharapova,1543.8,1500.0,0.5848,0.5628
2010-01-18,Australian Open,Hard,3,R128,Andrea Petkovic,Renata Voracova,1531.2,1500.0,0.586,0.5448
2010-01-18,Australian Open,Hard,3,R64,Tathiana Garbin,Yaroslava Shvedova,1473.5,1484.1,0.4714,0.4848
2010-01-18,Australian Open,Hard,3,R128,Julia Goerges,Tamira Paszek,1470.8,1500.7,0.5257,0.457
2010-01-18,Australian Open,Hard,3,R128,Kim Clijsters,Valerie Tetreault,1567.3,1500.0,0.6515,0.5956
2010-01-18,Australian Open,Hard,3,R128,Caroline Wozniacki,Aleksandra Wozniak,1504.0,1500.8,0.5709,0.5046
2010-01-18,Australian Open,Hard,3,R64,Alisa Kleybanova,Sorana Cirstea,1474.1,1498.7,0.4947,0.4646
2010-01-18,Australian Open,Hard,3,R128,Serena Williams,Urszula Radwanska,1610.7,1500.0,0.7256,0.6542
2010-01-18,Australian Open,Hard,3,R128,Petra Kvitova,Jill Craybas,1500.0,1468.7,0.5014,0.5449
2010-01-18,Australian Open,Hard,3,R128,Carla Suarez Navarro,Ayumi Morita,1504.7,1500.0,0.5686,0.5068
2010-01-18,Australian Open,Hard,3,R128,Sabine Lisicki,Petra Martic,1484.0,1500.0,0.5675,0.477
2010-01-18,Australian Open,Hard,3,R128,Alberta Brianti,Varvara Lepchenko,1466.7,1484.0,0.4968,0.4751
2010-01-18,Australian Open,Hard,3,R128,Kristina Barrois,Akgul Amanmuradova,1500.0,1500.0,0.5,0.5
